index,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card
10143,Resort Hotel,0,29,2015,August,35,28,2,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Contract,75.53,1,0,Check-Out,2015-09-02,Kristen Cole,Kristen_C@aol.com,724-246-4939,************7009
10144,Resort Hotel,1,94,2015,December,52,21,3,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,31.88,0,2,Canceled,2015-09-21,Gregory Anderson,GAnderson@xfinity.com,800-197-5580,************3822
10145,City Hotel,0,81,2016,March,13,25,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,,4,Transient-Party,65.0,0,0,Check-Out,2016-03-28,Elizabeth Hodge,ElizabethHodge@yandex.com,582-625-6323,************2720
10146,City Hotel,0,18,2016,December,53,30,1,2,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,220.0,,0,Transient-Party,93.67,0,0,Check-Out,2017-01-02,Kristen Delacruz,Delacruz_Kristen@yahoo.com,899-734-3210,************4385
10147,Resort Hotel,0,22,2015,December,49,4,2,2,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,49.4,0,0,Check-Out,2015-12-08,Gary Palmer,GaryPalmer88@outlook.com,941-104-7863,************3170
10148,Resort Hotel,0,7,2016,March,12,19,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,60.5,0,0,Check-Out,2016-03-23,Chris Wilkerson,Chris_Wilkerson@yandex.com,100-405-7727,************7140
10149,City Hotel,1,125,2017,April,16,20,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,33.0,,0,Transient,85.0,0,0,Canceled,2016-12-16,Lindsay Johnson,Lindsay.Johnson@outlook.com,121-263-2638,************1461
10150,Resort Hotel,1,279,2015,October,41,8,2,5,2,0.0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142.0,,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Daisy Hammond,DaisyHammond87@outlook.com,865-157-9103,************3250
10151,Resort Hotel,1,24,2016,November,45,4,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,54.98,0,0,Canceled,2016-10-11,Melissa Perez,Perez.Melissa@protonmail.com,947-648-6768,************7426
10152,Resort Hotel,0,2,2015,October,44,28,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,39.0,0,0,Check-Out,2015-10-29,Jacob Johnson,Johnson_Jacob98@xfinity.com,471-076-6668,************9807
10153,City Hotel,0,13,2015,September,39,20,2,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,87.78,0,1,Check-Out,2015-09-25,Vanessa Pham,Pham.Vanessa@zoho.com,460-814-2269,************7051
10154,Resort Hotel,0,156,2017,May,19,8,2,5,2,0.0,0,HB,IRL,Groups,TA/TO,0,0,0,D,D,1,No Deposit,434.0,,0,Transient-Party,90.0,0,0,Check-Out,2017-05-15,Nicole Edwards MD,MD_Nicole60@outlook.com,517-608-1762,************8949
10155,City Hotel,1,328,2015,September,37,10,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,2015-01-01,Ariana Walker,Ariana.Walker81@att.com,933-761-8591,************2283
10156,City Hotel,0,82,2017,May,18,3,0,3,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1,Check-Out,2017-05-06,Crystal Chavez,CChavez@comcast.net,573-885-2230,************4790
10157,City Hotel,1,29,2016,January,6,31,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.75,0,1,Canceled,2016-01-18,Benjamin Sharp,Benjamin.S66@outlook.com,950-073-0782,************1117
10158,City Hotel,1,374,2015,October,44,26,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,2015-01-01,David Davis,DDavis@mail.com,357-535-5826,************4403
10159,City Hotel,0,2,2017,March,12,25,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.0,1,2,Check-Out,2017-03-26,Elizabeth Cardenas,ECardenas@att.com,111-868-5914,************6825
10160,City Hotel,1,353,2015,October,41,5,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,2015-01-01,Rebecca Johnson,Johnson_Rebecca@mail.com,587-150-3425,************1476
10161,City Hotel,0,1,2016,September,38,15,0,2,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,179.0,0,1,Check-Out,2016-09-17,Jerry Miller,JerryMiller@hotmail.com,726-061-6193,************3454
10162,City Hotel,1,178,2017,May,20,19,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,0,Canceled,2017-05-03,Jennifer Arnold,Jennifer.Arnold83@hotmail.com,109-815-3641,************1915
10163,City Hotel,0,434,2017,June,22,3,2,1,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06,Susan Larsen,SusanLarsen@zoho.com,264-120-1601,************4461
10164,Resort Hotel,0,4,2017,July,26,1,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,160.0,0,1,Check-Out,2017-07-02,Kathleen Padilla,Kathleen.Padilla@gmail.com,514-204-5211,************9746
10165,Resort Hotel,0,1,2017,July,30,23,1,0,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,170.0,0,0,Check-Out,2017-07-24,Sabrina Mccoy,Sabrina_Mccoy@aol.com,900-790-2238,************3111
10166,Resort Hotel,1,106,2017,May,18,5,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,1,Canceled,2017-03-20,Ryan Stewart,Stewart.Ryan48@comcast.net,863-947-1100,************8907
10167,City Hotel,1,37,2017,February,6,10,2,2,2,2.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,142.8,0,0,Canceled,2017-01-11,Kenneth Miller,Kenneth_M@hotmail.com,802-151-7390,************9961
10168,Resort Hotel,0,314,2017,May,21,22,3,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Contract,98.2,0,0,Check-Out,2017-06-01,Alexander Mercado,Alexander.Mercado84@zoho.com,998-598-6963,************7872
10169,City Hotel,1,174,2017,June,22,1,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,110.0,0,0,Canceled,2016-12-09,Jodi Conley,Conley.Jodi66@yandex.com,726-188-2355,************7547
10170,City Hotel,1,181,2015,July,27,1,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,0,Canceled,2015-06-17,Sara Combs,Sara_Combs32@mail.com,882-841-4059,************4101
10171,City Hotel,0,2,2015,October,43,18,2,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2015-10-20,William Wise,William.W54@protonmail.com,186-969-8370,************9864
10172,Resort Hotel,0,203,2017,May,21,25,0,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,D,D,1,No Deposit,,223.0,0,Transient-Party,60.0,0,0,Check-Out,2017-05-28,Benjamin Moore,Benjamin_M13@mail.com,906-452-1928,************9420
10173,City Hotel,0,55,2016,April,15,6,0,1,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,0,Transient-Party,87.0,0,0,Check-Out,2016-04-07,Nicole Klein,Klein.Nicole@yahoo.com,936-654-4909,************3841
10174,City Hotel,0,78,2016,February,8,20,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,60.0,0,1,Check-Out,2016-02-24,Michelle Barnes,Barnes_Michelle@mail.com,519-287-4891,************6196
10175,City Hotel,1,35,2016,November,49,28,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,75.0,0,0,Canceled,2016-11-25,Jared Kim,Kim_Jared@att.com,800-427-4931,************8919
10176,City Hotel,1,108,2016,March,12,18,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,154.0,,0,Transient,80.0,0,0,Canceled,2015-12-29,Jonathan Morton,Jonathan_M91@comcast.net,260-906-5931,************6763
10177,Resort Hotel,0,2,2017,February,6,6,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,39.5,0,1,Check-Out,2017-02-10,Andrew Vasquez,Vasquez_Andrew@yandex.com,553-613-8964,************1718
10178,City Hotel,1,29,2017,January,3,16,2,5,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,68.77,0,0,Canceled,2016-12-28,Victoria Wells,Victoria.Wells18@outlook.com,974-613-8023,************8286
10179,Resort Hotel,0,30,2017,August,34,21,1,0,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,299.0,1,1,Check-Out,2017-08-22,Christopher Campbell,Christopher_Campbell@att.com,663-797-8398,************8551
10180,City Hotel,1,75,2017,April,14,5,0,4,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,132.0,,0,Transient-Party,85.0,0,0,Canceled,2017-01-30,Derek Mooney,Derek_Mooney@comcast.net,232-548-0957,************3485
10181,City Hotel,1,219,2016,September,40,30,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,120.0,0,0,Canceled,2016-03-15,Cody Jackson,Jackson.Cody@verizon.com,283-232-8685,************7220
10182,City Hotel,0,25,2016,November,46,11,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2016-11-13,Molly Anderson,Molly_A@zoho.com,149-610-3392,************7909
10183,City Hotel,0,67,2016,May,22,27,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,140.4,0,1,Check-Out,2016-05-29,Edward Grant,Edward.Grant@yahoo.com,839-380-0090,************3164
10184,City Hotel,0,9,2017,April,15,9,2,0,1,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.0,0,1,Check-Out,2017-04-11,Dr. Elizabeth Steele,Steele_Dr.@aol.com,958-780-6290,************7459
10185,Resort Hotel,1,96,2016,October,44,27,2,5,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient-Party,66.02,0,0,Canceled,2016-07-25,Amanda Miller,Amanda.M@comcast.net,238-545-5462,************6318
10186,City Hotel,0,183,2017,August,31,5,2,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,95.46,0,1,Check-Out,2017-08-12,Amy Smith,Amy.Smith@mail.com,539-893-9807,************1565
10187,City Hotel,0,320,2016,August,34,20,2,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Contract,94.95,0,1,Check-Out,2016-08-23,Jerry Nielsen,JerryNielsen@zoho.com,731-963-3766,************4516
10188,City Hotel,0,26,2017,March,11,15,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,1,Check-Out,2017-03-17,Holly Edwards,HEdwards@yahoo.com,776-927-0005,************6858
10189,Resort Hotel,0,190,2016,September,37,6,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,136.0,0,0,Check-Out,2016-09-13,Taylor Fisher,Taylor_Fisher@comcast.net,875-739-8031,************3551
10190,Resort Hotel,0,77,2017,April,15,13,1,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,110.75,0,2,Check-Out,2017-04-17,Amanda Wilson,Amanda.Wilson@comcast.net,470-823-5077,************8226
10191,City Hotel,0,213,2017,June,24,13,1,5,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,121.5,0,0,Check-Out,2017-06-19,Lisa Copeland,Lisa.C@protonmail.com,603-000-7122,************3131
10192,City Hotel,0,92,2015,October,41,7,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,58,Transient-Party,70.0,0,0,Check-Out,2015-10-11,Nicholas Johnson,Nicholas.J@comcast.net,665-309-4987,************2798
10193,Resort Hotel,0,48,2016,July,31,24,2,0,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,241.0,0,1,Check-Out,2016-07-26,Donna Young,Young_Donna85@yahoo.com,957-686-6296,************3168
10194,Resort Hotel,0,132,2016,June,24,6,2,5,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,E,F,1,No Deposit,250.0,,0,Transient,98.72,0,1,Check-Out,2016-06-13,Larry Cannon,Larry.Cannon@yahoo.com,453-247-8507,************1642
10195,City Hotel,0,45,2016,September,40,30,0,1,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,,0,Transient,151.2,0,0,Check-Out,2016-10-01,Anna Santiago,AnnaSantiago@yahoo.com,320-825-0111,************6228
10196,City Hotel,0,20,2016,September,39,22,0,3,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,134.1,0,1,Check-Out,2016-09-25,Kristen Hicks,Kristen_Hicks@yahoo.com,654-432-0472,************3292
10197,City Hotel,0,122,2016,March,14,27,2,1,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,26.0,,0,Transient-Party,86.0,0,0,Check-Out,2016-03-30,Christian Fields,Fields_Christian@gmail.com,372-937-2422,************6976
10198,City Hotel,1,52,2017,March,10,7,0,4,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.2,0,0,Canceled,2017-01-23,Miranda Chen,Chen.Miranda@mail.com,681-922-8422,************8115
10199,City Hotel,0,0,2015,September,39,21,1,2,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,124.0,0,0,Check-Out,2015-09-24,Tricia Bowers,Bowers.Tricia@gmail.com,376-018-7306,************7803
10200,City Hotel,0,54,2016,November,46,12,2,1,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,2016-11-15,Kevin Scott,Kevin.S@gmail.com,769-735-7326,************9261
10201,City Hotel,0,15,2016,September,40,28,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,164.0,0,0,Check-Out,2016-09-29,Kristopher Costa,Kristopher_Costa@att.com,947-451-9856,************2370
10202,Resort Hotel,0,145,2015,August,34,17,1,4,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,169.15,0,3,Check-Out,2015-08-22,James Moreno,Moreno_James@yahoo.com,645-730-3378,************3974
10203,City Hotel,0,1,2016,December,52,20,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,79.5,0,3,Check-Out,2016-12-21,Tara Weaver,Weaver_Tara96@zoho.com,746-693-0386,************2821
10204,City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,2016-06-08,Vincent Murray,Vincent_Murray79@verizon.com,466-287-5054,************7987
10205,City Hotel,0,8,2016,June,25,14,0,1,2,0.0,0,BB,ECU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,101.0,0,2,Check-Out,2016-06-15,Eric Miller,Miller_Eric53@xfinity.com,665-414-5484,************9468
10206,Resort Hotel,0,1,2016,November,45,1,0,1,2,0.0,0,BB,PRT,Direct,TA/TO,0,0,0,E,E,0,No Deposit,,,0,Transient,76.0,1,1,Check-Out,2016-11-02,Christopher Perez,ChristopherPerez@protonmail.com,231-545-8153,************6753
10207,City Hotel,0,11,2016,January,5,28,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7.0,,0,Transient,62.83,0,1,Check-Out,2016-01-29,Tracy Robertson,Tracy.Robertson@xfinity.com,956-860-5535,************7131
10208,City Hotel,0,4,2017,March,10,6,1,0,1,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,62.4,0,0,Check-Out,2017-03-07,Paul Sutton,Paul_Sutton@att.com,827-574-7735,************8359
10209,City Hotel,1,33,2015,December,50,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,44.0,,0,Transient,110.0,0,0,Canceled,2015-11-16,Renee Mendoza,Renee_Mendoza64@aol.com,514-408-2213,************5308
10210,City Hotel,0,220,2016,June,23,4,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,73.33,0,1,Check-Out,2016-06-07,Amy Forbes,Amy.Forbes41@mail.com,929-371-2307,************2616
10211,City Hotel,0,4,2016,April,15,7,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,,0,Transient,85.5,0,0,Check-Out,2016-04-10,Tammy Stanton,Stanton.Tammy@aol.com,926-913-6703,************2927
10212,Resort Hotel,1,212,2016,May,22,28,1,1,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,83.16,0,0,Canceled,2015-11-21,Michael Daniel,Daniel_Michael@att.com,466-977-4005,************1959
10213,City Hotel,0,25,2016,July,28,4,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,166.0,0,1,Check-Out,2016-07-08,Angela Johnston,AngelaJohnston@att.com,451-805-5367,************8843
10214,City Hotel,0,192,2016,July,32,31,2,1,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.3,1,1,Check-Out,2016-08-03,Andrea Williams,AWilliams@att.com,653-127-6092,************1925
10215,City Hotel,0,186,2017,July,31,31,1,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,80.1,0,0,Check-Out,2017-08-04,Donna Mills,Mills.Donna@verizon.com,725-866-1374,************3751
10216,City Hotel,1,286,2016,October,44,28,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0,Canceled,2016-09-20,Candice Adams,Candice_A12@att.com,918-896-0532,************5744
10217,City Hotel,0,30,2016,September,39,24,1,1,2,0.0,0,BB,ZAF,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,,0,Transient,143.55,0,0,Check-Out,2016-09-26,Danielle Jones,DanielleJones@gmail.com,697-897-7161,************3734
10218,Resort Hotel,1,28,2016,August,34,16,0,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,219.0,0,0,Canceled,2016-08-03,William Robinson,William.R@hotmail.com,166-494-4560,************3475
10219,City Hotel,0,175,2017,August,31,1,0,4,2,2.0,0,BB,FRA,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,260.0,0,1,Check-Out,2017-08-05,Samuel Moore,Moore_Samuel@zoho.com,315-233-3078,************1591
10220,City Hotel,0,78,2017,July,29,19,0,3,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,91.2,0,1,Check-Out,2017-07-22,Anthony Smith,Anthony.S82@xfinity.com,799-179-3957,************9774
10221,City Hotel,0,189,2017,August,35,29,0,3,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,42.0,,0,Transient,80.1,0,1,Check-Out,2017-09-01,Brian Gomez,Brian_Gomez@xfinity.com,507-089-6565,************2448
10222,Resort Hotel,0,31,2017,April,15,10,1,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,122.5,0,2,Check-Out,2017-04-14,Rebecca Parker,RParker91@yahoo.com,882-592-7455,************8439
10223,City Hotel,1,49,2016,July,29,11,1,0,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.15,0,0,Canceled,2016-06-20,Tara Webb,Tara.W@yandex.com,411-443-5357,************7024
10224,Resort Hotel,1,221,2017,August,33,15,1,5,1,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,224.33,0,2,Canceled,2017-01-09,Kevin Stevens,Kevin_S@yandex.com,304-328-6797,************6472
10225,City Hotel,0,107,2017,April,15,11,0,4,2,0.0,0,SC,TUR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,103.5,0,1,Check-Out,2017-04-15,Paul Alvarez,Alvarez_Paul@verizon.com,237-046-0216,************7195
10226,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29.0,,0,Transient,60.0,0,0,Canceled,2016-12-07,Jennifer Harrison,Jennifer.H@mail.com,765-868-1327,************3026
10227,City Hotel,1,276,2015,July,30,20,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Contract,62.0,0,0,Canceled,2015-01-01,Bill Phelps,Phelps.Bill@outlook.com,990-106-6227,************7034
10228,City Hotel,0,3,2016,March,11,7,1,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.67,1,0,Check-Out,2016-03-13,Teresa Ortiz,Teresa.Ortiz13@hotmail.com,962-520-6173,************4673
10229,Resort Hotel,0,14,2016,November,47,14,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Transient,58.65,0,0,Check-Out,2016-11-21,Paul Brown,Paul.B@yandex.com,741-966-4613,************7304
10230,Resort Hotel,0,0,2015,December,51,14,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,5.0,,0,Transient,25.0,1,0,Check-Out,2015-12-15,Brandon Smith,Brandon.Smith@hotmail.com,790-973-3410,************5927
10231,Resort Hotel,1,158,2017,May,20,14,4,7,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,50.85,0,0,Canceled,2017-01-10,Michele Sanders,Michele.S@outlook.com,131-939-8592,************1621
10232,City Hotel,0,13,2017,April,16,19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,11,A,D,0,No Deposit,,219.0,0,Transient,95.0,0,1,Check-Out,2017-04-20,Amanda Miller,Amanda.M@outlook.com,270-915-9171,************7406
10233,City Hotel,0,131,2017,April,17,23,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9.0,,0,Transient,99.0,0,2,Check-Out,2017-04-28,Andrew Perez DDS,Andrew_DDS@verizon.com,988-117-7209,************6366
10234,Resort Hotel,0,65,2015,September,39,21,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,89.14,0,1,Check-Out,2015-09-28,James Smith,James.S@aol.com,513-123-1843,************8239
10235,City Hotel,1,31,2015,September,39,25,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,200.0,0,2,Canceled,2015-09-12,Tina Austin,Tina.A@outlook.com,341-274-6442,************3784
10236,City Hotel,1,251,2016,March,13,22,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29.0,,93,Transient,125.0,0,0,Canceled,2015-10-16,Christina Hendrix,Hendrix_Christina@comcast.net,209-445-6017,************1972
10237,Resort Hotel,0,336,2016,September,38,15,1,3,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,,223.0,0,Transient-Party,60.0,0,0,Check-Out,2016-09-19,Jonathan Carter,Jonathan.C@comcast.net,794-724-4869,************3344
10238,Resort Hotel,0,105,2016,June,25,16,2,4,2,0.0,0,Undefined,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,,0,Transient,181.9,0,0,Check-Out,2016-06-22,Mark Ortega,Ortega_Mark45@zoho.com,640-664-6419,************8697
10239,City Hotel,0,82,2017,April,17,24,1,0,1,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7.0,,0,Transient,76.23,0,1,Check-Out,2017-04-25,Becky Campbell,Becky_C@att.com,839-147-3533,************5561
10240,City Hotel,0,124,2016,April,15,5,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,71.0,0,0,Check-Out,2016-04-08,Linda Morrison,Morrison.Linda@yandex.com,340-687-0819,************5440
10241,City Hotel,0,66,2016,November,46,10,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,124.5,0,3,Check-Out,2016-11-13,Jeremy Fowler,Jeremy_F@protonmail.com,637-314-9583,************9692
10242,City Hotel,0,160,2016,October,44,29,2,2,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,2,Check-Out,2016-11-02,Veronica Rogers,VRogers35@comcast.net,723-984-1028,************6744
